application_id,patent_id,filing_date,assignee_id,comn,assignee_type,f_year,temp
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,463
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,464
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,465
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,466
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,467
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,468
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,469
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,470
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,471
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,472
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,473
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,474
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,475
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,476
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,477
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,478
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,479
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,480
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,481
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,482
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,483
14598475,10000033,2015-01-16,f737ef8e-d78a-4908-8080-38b513fd8367,Blueavacado. Co.,2,2015,484
14900891,10000034,2014-05-21,baecc94c-15b9-4493-9c87-8ec69df1350c,"PARRIC NINGBO STATIONERY AND GIFTS MFG. CO., LTD.",3,2014,485
14900891,10000034,2014-05-21,baecc94c-15b9-4493-9c87-8ec69df1350c,"PARRIC NINGBO STATIONERY AND GIFTS MFG. CO., LTD.",3,2014,486
14900891,10000034,2014-05-21,baecc94c-15b9-4493-9c87-8ec69df1350c,"PARRIC NINGBO STATIONERY AND GIFTS MFG. CO., LTD.",3,2014,487
14900891,10000034,2014-05-21,baecc94c-15b9-4493-9c87-8ec69df1350c,"PARRIC NINGBO STATIONERY AND GIFTS MFG. CO., LTD.",3,2014,488
14900891,10000034,2014-05-21,baecc94c-15b9-4493-9c87-8ec69df1350c,"PARRIC NINGBO STATIONERY AND GIFTS MFG. CO., LTD.",3,2014,489
14900891,10000034,2014-05-21,baecc94c-15b9-4493-9c87-8ec69df1350c,"PARRIC NINGBO STATIONERY AND GIFTS MFG. CO., LTD.",3,2014,490
14900891,10000034,2014-05-21,baecc94c-15b9-4493-9c87-8ec69df1350c,"PARRIC NINGBO STATIONERY AND GIFTS MFG. CO., LTD.",3,2014,491
14900891,10000034,2014-05-21,baecc94c-15b9-4493-9c87-8ec69df1350c,"PARRIC NINGBO STATIONERY AND GIFTS MFG. CO., LTD.",3,2014,492
14850225,10000035,2015-09-10,7b355b6e-6d02-45b9-9a88-060beec05664,TEKNOR APEX COMPANY,2,2015,493
14850225,10000035,2015-09-10,7b355b6e-6d02-45b9-9a88-060beec05664,TEKNOR APEX COMPANY,2,2015,494
14850225,10000035,2015-09-10,7b355b6e-6d02-45b9-9a88-060beec05664,TEKNOR APEX COMPANY,2,2015,495
14850225,10000035,2015-09-10,7b355b6e-6d02-45b9-9a88-060beec05664,TEKNOR APEX COMPANY,2,2015,496
14850225,10000035,2015-09-10,7b355b6e-6d02-45b9-9a88-060beec05664,TEKNOR APEX COMPANY,2,2015,497
14850225,10000035,2015-09-10,7b355b6e-6d02-45b9-9a88-060beec05664,TEKNOR APEX COMPANY,2,2015,498
14850225,10000035,2015-09-10,7b355b6e-6d02-45b9-9a88-060beec05664,TEKNOR APEX COMPANY,2,2015,499
14850225,10000035,2015-09-10,7b355b6e-6d02-45b9-9a88-060beec05664,TEKNOR APEX COMPANY,2,2015,500
14850225,10000035,2015-09-10,7b355b6e-6d02-45b9-9a88-060beec05664,TEKNOR APEX COMPANY,2,2015,501
14850225,10000035,2015-09-10,7b355b6e-6d02-45b9-9a88-060beec05664,TEKNOR APEX COMPANY,2,2015,502
14910598,10000037,2014-06-04,c10ebff4-c986-4165-91da-20184fa6f933,DEXERIALS CORPORATION,3,2014,503
14910598,10000037,2014-06-04,c10ebff4-c986-4165-91da-20184fa6f933,DEXERIALS CORPORATION,3,2014,504
14910598,10000037,2014-06-04,c10ebff4-c986-4165-91da-20184fa6f933,DEXERIALS CORPORATION,3,2014,505
14910598,10000037,2014-06-04,c10ebff4-c986-4165-91da-20184fa6f933,DEXERIALS CORPORATION,3,2014,506
14910598,10000037,2014-06-04,c10ebff4-c986-4165-91da-20184fa6f933,DEXERIALS CORPORATION,3,2014,507
14910598,10000037,2014-06-04,c10ebff4-c986-4165-91da-20184fa6f933,DEXERIALS CORPORATION,3,2014,508
14910598,10000037,2014-06-04,c10ebff4-c986-4165-91da-20184fa6f933,DEXERIALS CORPORATION,3,2014,509
14910598,10000037,2014-06-04,c10ebff4-c986-4165-91da-20184fa6f933,DEXERIALS CORPORATION,3,2014,510
15032109,10000038,2014-10-27,6a07eccb-b2fb-4163-aa5d-2cde94aabc5c,"TOYO KOHAN CO., LTD.",3,2014,511
15032109,10000038,2014-10-27,6a07eccb-b2fb-4163-aa5d-2cde94aabc5c,"TOYO KOHAN CO., LTD.",3,2014,512
15032109,10000038,2014-10-27,6a07eccb-b2fb-4163-aa5d-2cde94aabc5c,"TOYO KOHAN CO., LTD.",3,2014,513
15032109,10000038,2014-10-27,6a07eccb-b2fb-4163-aa5d-2cde94aabc5c,"TOYO KOHAN CO., LTD.",3,2014,514
15032109,10000038,2014-10-27,6a07eccb-b2fb-4163-aa5d-2cde94aabc5c,"TOYO KOHAN CO., LTD.",3,2014,515
15032109,10000038,2014-10-27,6a07eccb-b2fb-4163-aa5d-2cde94aabc5c,"TOYO KOHAN CO., LTD.",3,2014,516
15032109,10000038,2014-10-27,6a07eccb-b2fb-4163-aa5d-2cde94aabc5c,"TOYO KOHAN CO., LTD.",3,2014,517
15032109,10000038,2014-10-27,6a07eccb-b2fb-4163-aa5d-2cde94aabc5c,"TOYO KOHAN CO., LTD.",3,2014,518
15032109,10000038,2014-10-27,6a07eccb-b2fb-4163-aa5d-2cde94aabc5c,"TOYO KOHAN CO., LTD.",3,2014,519
15032109,10000038,2014-10-27,6a07eccb-b2fb-4163-aa5d-2cde94aabc5c,"TOYO KOHAN CO., LTD.",3,2014,520
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,521
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,522
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,523
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,524
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,525
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,526
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,527
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,528
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,529
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,530
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,531
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,532
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,533
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,534
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,535
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,536
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,537
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,538
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,539
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,540
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,541
14954606,10000039,2015-11-30,3e93c94a-042b-4b5e-be77-ac5887e97eac,Solutia Inc.,2,2015,542
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,543
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,544
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,545
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,546
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,547
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,548
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,549
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,550
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,551
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,552
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,553
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,554
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,555
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,556
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,557
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,558
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,559
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,560
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,561
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,562
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,563
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,564
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,565
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,566
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,567
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,568
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,569
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,570
15155208,10000040,2016-05-16,89364234-3e97-4d3b-afc8-70803953a87b,"FLOORING INDUSTIES LIMITED, SARL",3,2016,571
14446648,10000041,2014-07-30,ede2ef6b-97d9-4314-abcb-2183e8372f67,ALPI S.P.A.,3,2014,572
14446648,10000041,2014-07-30,ede2ef6b-97d9-4314-abcb-2183e8372f67,ALPI S.P.A.,3,2014,573
14446648,10000041,2014-07-30,ede2ef6b-97d9-4314-abcb-2183e8372f67,ALPI S.P.A.,3,2014,574
14446648,10000041,2014-07-30,ede2ef6b-97d9-4314-abcb-2183e8372f67,ALPI S.P.A.,3,2014,575
14446648,10000041,2014-07-30,ede2ef6b-97d9-4314-abcb-2183e8372f67,ALPI S.P.A.,3,2014,576
14446648,10000041,2014-07-30,ede2ef6b-97d9-4314-abcb-2183e8372f67,ALPI S.P.A.,3,2014,577
14446648,10000041,2014-07-30,ede2ef6b-97d9-4314-abcb-2183e8372f67,ALPI S.P.A.,3,2014,578
14446648,10000041,2014-07-30,ede2ef6b-97d9-4314-abcb-2183e8372f67,ALPI S.P.A.,3,2014,579
14446648,10000041,2014-07-30,ede2ef6b-97d9-4314-abcb-2183e8372f67,ALPI S.P.A.,3,2014,580
14105284,10000042,2013-12-13,987d5f99-021e-43a7-bc6f-c494d81fe112,"Multi-Plastics, Inc.",2,2013,581
14105284,10000042,2013-12-13,987d5f99-021e-43a7-bc6f-c494d81fe112,"Multi-Plastics, Inc.",2,2013,582
14105284,10000042,2013-12-13,987d5f99-021e-43a7-bc6f-c494d81fe112,"Multi-Plastics, Inc.",2,2013,583
14105284,10000042,2013-12-13,987d5f99-021e-43a7-bc6f-c494d81fe112,"Multi-Plastics, Inc.",2,2013,584
14105284,10000042,2013-12-13,987d5f99-021e-43a7-bc6f-c494d81fe112,"Multi-Plastics, Inc.",2,2013,585
14105284,10000042,2013-12-13,987d5f99-021e-43a7-bc6f-c494d81fe112,"Multi-Plastics, Inc.",2,2013,586
14105284,10000042,2013-12-13,987d5f99-021e-43a7-bc6f-c494d81fe112,"Multi-Plastics, Inc.",2,2013,587
14105284,10000042,2013-12-13,987d5f99-021e-43a7-bc6f-c494d81fe112,"Multi-Plastics, Inc.",2,2013,588
14105284,10000042,2013-12-13,987d5f99-021e-43a7-bc6f-c494d81fe112,"Multi-Plastics, Inc.",2,2013,589
14105284,10000042,2013-12-13,987d5f99-021e-43a7-bc6f-c494d81fe112,"Multi-Plastics, Inc.",2,2013,590
14105284,10000042,2013-12-13,987d5f99-021e-43a7-bc6f-c494d81fe112,"Multi-Plastics, Inc.",2,2013,591
14105284,10000042,2013-12-13,987d5f99-021e-43a7-bc6f-c494d81fe112,"Multi-Plastics, Inc.",2,2013,592
14105284,10000042,2013-12-13,987d5f99-021e-43a7-bc6f-c494d81fe112,"Multi-Plastics, Inc.",2,2013,593
14105284,10000042,2013-12-13,987d5f99-021e-43a7-bc6f-c494d81fe112,"Multi-Plastics, Inc.",2,2013,594
14105284,10000042,2013-12-13,987d5f99-021e-43a7-bc6f-c494d81fe112,"Multi-Plastics, Inc.",2,2013,595
14105284,10000042,2013-12-13,987d5f99-021e-43a7-bc6f-c494d81fe112,"Multi-Plastics, Inc.",2,2013,596
14105284,10000042,2013-12-13,987d5f99-021e-43a7-bc6f-c494d81fe112,"Multi-Plastics, Inc.",2,2013,597
14105284,10000042,2013-12-13,987d5f99-021e-43a7-bc6f-c494d81fe112,"Multi-Plastics, Inc.",2,2013,598
14105284,10000042,2013-12-13,987d5f99-021e-43a7-bc6f-c494d81fe112,"Multi-Plastics, Inc.",2,2013,599
14105284,10000042,2013-12-13,987d5f99-021e-43a7-bc6f-c494d81fe112,"Multi-Plastics, Inc.",2,2013,600
14718215,10000043,2015-05-21,880ea425-d09c-4408-a3c3-ce1f6cee6e9c,Bostik SA,3,2015,601
14718215,10000043,2015-05-21,880ea425-d09c-4408-a3c3-ce1f6cee6e9c,Bostik SA,3,2015,602
14718215,10000043,2015-05-21,880ea425-d09c-4408-a3c3-ce1f6cee6e9c,Bostik SA,3,2015,603
14718215,10000043,2015-05-21,880ea425-d09c-4408-a3c3-ce1f6cee6e9c,Bostik SA,3,2015,604
14718215,10000043,2015-05-21,880ea425-d09c-4408-a3c3-ce1f6cee6e9c,Bostik SA,3,2015,605
14718215,10000043,2015-05-21,880ea425-d09c-4408-a3c3-ce1f6cee6e9c,Bostik SA,3,2015,606
14718215,10000043,2015-05-21,880ea425-d09c-4408-a3c3-ce1f6cee6e9c,Bostik SA,3,2015,607
14718215,10000043,2015-05-21,880ea425-d09c-4408-a3c3-ce1f6cee6e9c,Bostik SA,3,2015,608
14718215,10000043,2015-05-21,880ea425-d09c-4408-a3c3-ce1f6cee6e9c,Bostik SA,3,2015,609
14718215,10000043,2015-05-21,880ea425-d09c-4408-a3c3-ce1f6cee6e9c,Bostik SA,3,2015,610
14718215,10000043,2015-05-21,880ea425-d09c-4408-a3c3-ce1f6cee6e9c,Bostik SA,3,2015,611
14718215,10000043,2015-05-21,880ea425-d09c-4408-a3c3-ce1f6cee6e9c,Bostik SA,3,2015,612
14718215,10000043,2015-05-21,880ea425-d09c-4408-a3c3-ce1f6cee6e9c,Bostik SA,3,2015,613
14718215,10000043,2015-05-21,880ea425-d09c-4408-a3c3-ce1f6cee6e9c,Bostik SA,3,2015,614
14718215,10000043,2015-05-21,880ea425-d09c-4408-a3c3-ce1f6cee6e9c,Bostik SA,3,2015,615
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,616
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,617
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,618
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,619
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,620
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,621
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,622
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,623
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,624
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,625
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,626
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,627
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,628
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,629
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,630
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,631
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,632
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,633
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,634
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,635
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,636
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,637
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,638
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,639
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,640
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,641
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,642
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,643
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,644
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,645
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,646
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,647
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,648
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,649
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,650
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,651
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,652
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,653
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,654
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,655
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,656
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,657
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,658
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,659
13383573,10000044,2010-07-14,4a8a192e-fe7a-492c-9785-6370bd7d8773,RENOLIT GOR S.P.A.,3,2010,660
15558822,10000045,2016-03-09,c00c843f-43b4-4223-afd0-e5e63a6880ee,"KURARAY CO., LTD.",3,2016,661
15558822,10000045,2016-03-09,c00c843f-43b4-4223-afd0-e5e63a6880ee,"KURARAY CO., LTD.",3,2016,662
15558822,10000045,2016-03-09,c00c843f-43b4-4223-afd0-e5e63a6880ee,"KURARAY CO., LTD.",3,2016,663
15558822,10000045,2016-03-09,c00c843f-43b4-4223-afd0-e5e63a6880ee,"KURARAY CO., LTD.",3,2016,664
15558822,10000045,2016-03-09,c00c843f-43b4-4223-afd0-e5e63a6880ee,"KURARAY CO., LTD.",3,2016,665
15558822,10000045,2016-03-09,c00c843f-43b4-4223-afd0-e5e63a6880ee,"KURARAY CO., LTD.",3,2016,666
15558822,10000045,2016-03-09,c00c843f-43b4-4223-afd0-e5e63a6880ee,"KURARAY CO., LTD.",3,2016,667
15558822,10000045,2016-03-09,c00c843f-43b4-4223-afd0-e5e63a6880ee,"KURARAY CO., LTD.",3,2016,668
15558822,10000045,2016-03-09,c00c843f-43b4-4223-afd0-e5e63a6880ee,"KURARAY CO., LTD.",3,2016,669
15558822,10000045,2016-03-09,c00c843f-43b4-4223-afd0-e5e63a6880ee,"KURARAY CO., LTD.",3,2016,670
15558822,10000045,2016-03-09,c00c843f-43b4-4223-afd0-e5e63a6880ee,"KURARAY CO., LTD.",3,2016,671
15558822,10000045,2016-03-09,c00c843f-43b4-4223-afd0-e5e63a6880ee,"KURARAY CO., LTD.",3,2016,672
15558822,10000045,2016-03-09,c00c843f-43b4-4223-afd0-e5e63a6880ee,"KURARAY CO., LTD.",3,2016,673
15558822,10000045,2016-03-09,c00c843f-43b4-4223-afd0-e5e63a6880ee,"KURARAY CO., LTD.",3,2016,674
15558822,10000045,2016-03-09,c00c843f-43b4-4223-afd0-e5e63a6880ee,"KURARAY CO., LTD.",3,2016,675
15558822,10000045,2016-03-09,c00c843f-43b4-4223-afd0-e5e63a6880ee,"KURARAY CO., LTD.",3,2016,676
15558822,10000045,2016-03-09,c00c843f-43b4-4223-afd0-e5e63a6880ee,"KURARAY CO., LTD.",3,2016,677
15558822,10000045,2016-03-09,c00c843f-43b4-4223-afd0-e5e63a6880ee,"KURARAY CO., LTD.",3,2016,678
15558822,10000045,2016-03-09,c00c843f-43b4-4223-afd0-e5e63a6880ee,"KURARAY CO., LTD.",3,2016,679
15558822,10000045,2016-03-09,c00c843f-43b4-4223-afd0-e5e63a6880ee,"KURARAY CO., LTD.",3,2016,680
15558822,10000045,2016-03-09,c00c843f-43b4-4223-afd0-e5e63a6880ee,"KURARAY CO., LTD.",3,2016,681
